src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.164,172.253.118.188,5616,5228,6,2023-07-19 10:56:13,39314.03160095215,3077.7815215743353,50.872421844203885,25.436210922101942,25.436210922101942,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,258,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,192.168.50.200,51430,53,17,2023-07-19 10:56:14,42145.0138092041,4460.788667696259,47.45519859251339,23.727599296256695,23.727599296256695,1,1,86,102,86.0,86.0,86.0,0.0,102.0,102.0,102.0,0.0,102,86,94.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,94.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,102.0,0,1,1,86,102
192.168.50.164,192.168.50.200,54525,53,17,2023-07-19 10:56:14,48720.8366394043,4556.571999021287,41.050198189380964,20.525099094690482,20.525099094690482,1,1,86,136,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,1,1,86,136
192.168.50.164,239.255.255.250,64056,1900,17,2023-07-19 10:56:11,3015887.0220184326,277.1987126495518,1.3263096299021617,1.3263096299021617,0.0,4,0,836,0,209.0,209.0,209.0,0.0,0.0,0.0,0.0,0.0,209,209,209.0,0.0,0.0,32,0,8,4,1005295.6740061442,1006800.1747131348,1003139.0190124512,1564.181186523331,3015887.0220184326,1006800.1747131348,1003139.0190124512,1005295.6740061442,1564.181186523331,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,209.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0,4,0,836,0
192.168.50.164,74.125.200.95,59714,443,17,2023-07-19 10:56:14,195285.08186340332,45046.96373148086,61.448626210954906,20.482875403651637,40.96575080730327,4,8,1649,7148,1292.0,74.0,412.25,510.46663700970703,1292.0,66.0,893.5,485.9048260719377,1292,66,733.0833333333334,543.8088601603406,295728.0763888889,32,64,8,4,17753.18926030939,88109.01641845703,0.0,27022.605844471294,171591.99714660645,88891.98303222656,41141.98684692383,57197.33238220215,22412.145996880037,107176.06544494629,41706.80046081543,0.0,15310.866492135185,18315.084773036506,0,0,0,0,1,0,0,0,0,0,0,2.0,733.0833333333334,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.25,893.5,0,4,8,1649,7148
192.168.50.164,239.255.255.250,59589,1900,17,2023-07-19 10:56:13,3027582.1685791016,286.6974211330383,1.3211862725024806,1.3211862725024806,0.0,4,0,868,0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,217,217,217.0,0.0,0.0,32,0,8,4,1009194.0561930338,1014204.0252685547,1004171.1330413818,4095.921342553888,3027582.1685791016,1014204.0252685547,1004171.1330413818,1009194.0561930338,4095.921342553888,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,4,0,868,0
192.168.50.164,23.98.104.210,5490,8883,6,2023-07-19 10:56:19,93357.80143737793,3213.4432835935245,32.13443283593524,21.42295522395683,10.711477611978415,2,1,177,123,123.0,54.0,88.5,34.5,123.0,123.0,123.0,0.0,123,54,100.0,32.526911934581186,1058.0,40,20,20,1,46678.900718688965,47114.84909057617,46242.95234680176,435.94837188720703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,100.0,257,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,123.0,0,2,1,177,123
192.168.50.164,74.125.200.95,9651,443,6,2023-07-19 10:56:14,6292536.020278931,3197.756824141,7.31024818161644,3.4962056520774274,3.814042529539012,22,24,4564,15558,1304.0,54.0,207.45454545454547,310.6040635560338,1304.0,54.0,648.25,568.0820253273289,1304,54,437.4347826086956,512.8329947744204,262997.68052930065,440,480,20,10,139834.13378397623,5958099.842071533,8.106231689453125,877290.6947291727,6292536.020278931,6010079.860687256,39.10064697265625,299644.57239423477,1277100.9608031607,6246230.125427246,6004355.907440186,25.987625122070312,271575.2228446629,1222407.1743783983,0,0,0,0,1,0,0,0,0,0,0,1.0909090909090908,437.4347826086956,64240,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,4.0,12399.0,11.0,4776431.601423488,14884137.176874641,207.45454545454547,648.25,0,22,24,4564,15558
140.82.114.22,192.168.50.164,443,9492,6,2023-07-19 10:55:31,90801925.18234253,186.90132357788605,1.6959992829529462,0.8369866591196358,0.8590126238333105,76,78,6482,10489,823.0,54.0,85.28947368421052,121.30841683271542,1304.0,54.0,134.47435897435898,290.64555576531285,1304,54,110.2012987012987,225.0621091728378,50652.95298532636,1520,1560,20,2,593476.6351787093,1016371.9654083252,14.066696166992188,383850.0961833555,89796741.96243286,1363283.8726043701,49.82948303222656,1197289.8928324382,314461.13750573056,89794332.0274353,1355627.0599365234,14.066696166992188,1166160.1562004585,343897.7315705006,0,0,0,0,1,0,0,0,0,0,0,1.0263157894736843,110.2012987012987,127,258,12858.867645263672,2953.767776489258,8510.541915893555,2931.0913693928123,1007593.1549072266,5467.891693115234,71055.38249015808,241827.690702663,0.0,0.0,3104.5,4.0,0.0,10990.738313619519,85.28947368421052,134.47435897435898,0,76,78,6482,10489
192.168.50.164,74.125.130.154,56989,443,17,2023-07-19 10:56:06,16190734.148025513,681.7479614626433,2.0999665419215323,0.9882195491395446,1.1117469927819876,16,18,4681,6357,1292.0,73.0,292.5625,413.09895436051397,1292.0,63.0,353.1666666666667,458.4670411030413,1292,63,324.6470588235294,438.7475411262047,192499.40484429066,128,144,8,16,490628.3075159246,12576888.799667358,0.0,2160071.09977854,15928282.976150513,12867705.821990967,70.09506225585938,1061885.5317433674,3191800.3305870113,15944195.032119751,12814929.962158203,0.0,937893.8254188088,3010977.4519579946,0,0,0,0,1,0,0,0,0,0,0,1.125,324.6470588235294,0,0,0.0,0.0,0.0,0.0,10748356.819152832,1828531.9805145264,6288444.399833679,4459912.419319153,1747.0,4.0,2632.0,5.0,21103.46193646309,7229474.870988867,292.5625,353.1666666666667,0,16,18,4681,6357
192.168.50.164,35.244.180.134,50066,443,17,2023-07-19 10:55:31,92745608.09135437,254.57809254690721,1.9515748909826016,0.7547527202695145,1.1968221707130873,70,111,10367,13244,327.0,71.0,148.1,111.51478441380382,280.0,67.0,119.31531531531532,55.81161718036814,327,67,130.44751381215468,83.16311441252813,6916.103598791244,560,888,8,70,515253.3782853021,14699995.994567871,0.0,1899296.6033779941,89123132.94410706,14759296.178817749,1016.1399841308594,1291639.6078856096,2897670.824803339,92687117.09976196,14757771.968841553,0.0,842610.1554523815,2379031.4343054383,0,0,0,0,1,0,0,0,0,0,0,1.5857142857142856,130.44751381215468,0,0,9566765.785217285,2533598.1845855713,5605016.40183585,2562986.2052436895,12864129.066467285,589197.1588134766,4754625.108506944,4546808.999790445,0.0,0.0,143.0,4.0,0.0,11587.370503458134,148.1,119.31531531531532,0,70,111,10367,13244
192.168.50.164,192.168.50.200,53492,53,17,2023-07-19 10:56:25,43009.042739868164,4603.683025394555,46.50184874135914,23.25092437067957,23.25092437067957,1,1,91,107,91.0,91.0,91.0,0.0,107.0,107.0,107.0,0.0,107,91,99.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,107.0,0,1,1,91,107
192.168.50.164,192.168.50.200,61069,53,17,2023-07-19 10:56:25,43104.88700866699,5382.220349014076,46.39845128460411,23.199225642302054,23.199225642302054,1,1,91,141,91.0,91.0,91.0,0.0,141.0,141.0,141.0,0.0,141,91,116.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,141.0,0,1,1,91,141
192.168.50.164,34.232.214.120,9134,443,6,2023-07-19 10:56:26,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
192.168.50.164,172.67.201.225,5499,443,6,2023-07-19 10:56:25,674261.0931396484,2186.0967731897813,10.381735015148214,4.449315006492092,5.9324200086561225,3,4,409,1065,206.0,54.0,136.33333333333334,62.69680126520721,856.0,54.0,266.25,341.0325314394508,856,54,210.57142857142858,268.8440106099006,72277.10204081635,60,80,20,2,112376.84885660808,491294.14558410645,66.99562072753906,172140.12949151048,674261.0931396484,626593.1129455566,47667.9801940918,337130.5465698242,289462.5663757324,579739.0937805176,491294.14558410645,66.99562072753906,193246.36459350586,213813.10545215383,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,210.57142857142858,255,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.33333333333334,266.25,0,3,4,409,1065
192.168.50.164,74.125.130.95,9663,443,6,2023-07-19 10:56:25,756058.931350708,3657.122329155342,11.903833982784114,6.6132411015467305,5.290592881237385,5,4,1155,1610,853.0,54.0,231.0,312.210185612193,1044.0,54.0,402.5,402.52298071041855,1044,54,307.22222222222223,365.2754752779143,133426.17283950618,100,80,20,2,94507.3664188385,233319.9977874756,61.98883056640625,108247.50635949046,756058.931350708,285842.8955078125,195.02639770507812,189014.732837677,110976.69859714521,471843.957901001,237848.04344177246,61.98883056640625,157281.31930033365,111182.33817948226,0,0,0,0,1,0,0,0,0,0,0,0.8,307.22222222222223,64240,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,402.5,0,5,4,1155,1610
15.197.213.252,192.168.50.164,443,5615,6,2023-07-19 10:56:26,57923.79379272461,6802.040650339576,86.32031282156822,51.792187692940935,34.52812512862729,3,2,202,192,94.0,54.0,67.33333333333333,18.856180831641264,96.0,96.0,96.0,0.0,96,54,78.8,20.262280227062305,410.56000000000006,60,40,20,1,14480.948448181152,40043.83087158203,0.0,16405.823984396116,57923.79379272461,57923.79379272461,0.0,28961.896896362305,28961.896896362305,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,78.8,114,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.33333333333333,96.0,0,3,2,202,192
192.168.50.164,192.168.50.200,51850,53,17,2023-07-19 10:56:28,42696.95281982422,6511.003283375399,46.841750240110784,23.420875120055392,23.420875120055392,1,1,79,199,79.0,79.0,79.0,0.0,199.0,199.0,199.0,0.0,199,79,139.0,60.0,3600.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,199.0,0,1,1,79,199
192.168.50.164,192.168.50.200,55407,53,17,2023-07-19 10:56:28,41483.87908935547,5592.533897330974,48.211499114922184,24.105749557461092,24.105749557461092,1,1,79,153,79.0,79.0,79.0,0.0,153.0,153.0,153.0,0.0,153,79,116.0,37.0,1369.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,153.0,0,1,1,79,153
192.168.50.164,192.168.50.200,63198,53,17,2023-07-19 10:56:28,41387.081146240234,5605.613963938014,48.324258309810475,24.162129154905237,24.162129154905237,1,1,79,153,79.0,79.0,79.0,0.0,153.0,153.0,153.0,0.0,153,79,116.0,37.0,1369.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,153.0,0,1,1,79,153
192.168.50.164,192.168.50.200,49169,53,17,2023-07-19 10:56:28,48112.86926269531,5778.079841427156,41.56891972249752,20.78445986124876,20.78445986124876,1,1,79,199,79.0,79.0,79.0,0.0,199.0,199.0,199.0,0.0,199,79,139.0,60.0,3600.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,199.0,0,1,1,79,199
192.168.50.164,74.125.130.95,9662,443,6,2023-07-19 10:56:25,3614893.1980133057,1498.2462007388094,8.29900037336859,3.872866840905342,4.426133532463248,14,16,2605,2811,853.0,54.0,186.07142857142858,230.62847807232998,1044.0,54.0,175.6875,250.70368933015325,1044,54,180.53333333333333,241.5985283251719,58369.84888888889,280,320,20,8,124651.48958666572,1785223.0072021484,0.0,329042.22312010283,3386097.192764282,2013981.819152832,82.0159912109375,260469.0148280217,525524.2062019738,3385730.028152466,2014987.2303009033,0.0,225715.3352101644,489860.7634870422,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,180.53333333333333,64240,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.07142857142858,175.6875,0,14,16,2605,2811
192.168.50.164,172.253.118.188,5617,5228,6,2023-07-19 10:56:29,45937.06130981445,2634.0387597703893,43.537830740006434,21.768915370003217,21.768915370003217,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.253.118.188,5623,5228,6,2023-07-19 10:56:29,39632.08198547363,3053.0820975882666,50.4641669022854,25.2320834511427,25.2320834511427,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.253.118.188,5620,5228,6,2023-07-19 10:56:29,40166.85485839844,3012.4340187093403,49.79229782990645,24.896148914953226,24.896148914953226,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,192.168.50.200,65506,53,17,2023-07-19 10:56:29,3607.9883575439453,76774.08365823036,554.3255137778365,277.16275688891824,277.16275688891824,1,1,85,192,85.0,85.0,85.0,0.0,192.0,192.0,192.0,0.0,192,85,138.5,53.5,2862.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,138.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,192.0,0,1,1,85,192
192.168.50.164,192.168.50.200,51760,53,17,2023-07-19 10:56:29,40516.85333251953,6022.185336000942,49.362174885253616,24.681087442626808,24.681087442626808,1,1,85,159,85.0,85.0,85.0,0.0,159.0,159.0,159.0,0.0,159,85,122.0,37.0,1369.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,122.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,159.0,0,1,1,85,159
192.168.50.164,192.168.50.200,58257,53,17,2023-07-19 10:56:29,2450.9429931640625,113017.72451361868,816.0124513618678,408.0062256809339,408.0062256809339,1,1,85,192,85.0,85.0,85.0,0.0,192.0,192.0,192.0,0.0,192,85,138.5,53.5,2862.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,138.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,192.0,0,1,1,85,192
192.168.50.164,192.168.50.200,52216,53,17,2023-07-19 10:56:29,49038.17176818848,4486.3010195399675,40.78455472309061,20.392277361545304,20.392277361545304,1,1,85,135,85.0,85.0,85.0,0.0,135.0,135.0,135.0,0.0,135,85,110.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,110.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,135.0,0,1,1,85,135
192.168.50.164,172.253.118.188,5622,5228,6,2023-07-19 10:56:29,47632.93266296387,2540.2592961504,41.98775696116364,20.99387848058182,20.99387848058182,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.253.118.188,5619,5228,6,2023-07-19 10:56:29,45977.83088684082,2631.703098343229,43.499224766003785,21.749612383001892,21.749612383001892,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.253.118.188,5618,5228,6,2023-07-19 10:56:29,46620.845794677734,2595.40550879095,42.89926460811488,21.44963230405744,21.44963230405744,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,172.253.118.188,5621,5228,6,2023-07-19 10:56:29,46701.908111572266,2590.900562583596,42.824802687332166,21.412401343666083,21.412401343666083,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.50.164,20.221.80.166,9430,443,6,2023-07-19 10:55:43,91517252.9220581,7.080632113726992,0.13112281692087022,0.06556140846043511,0.06556140846043511,6,6,324,324,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,120,120,20,0,8319750.2656416455,15272231.101989746,267.02880859375,7594595.5023046825,76273097.99194336,15272526.025772095,15243126.86920166,15254619.598388672,13536.925340043128,76273462.77236938,15272547.006607056,15243077.993392944,15254692.554473877,13496.242645473721,0,0,0,0,1,0,0,0,0,0,0,1.0,54.0,258,3389,0.0,0.0,0.0,0.0,15243790.14968872,25738.954544067383,5099649.747212728,7172990.625331305,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,6,6,324,324
192.168.50.164,143.244.210.202,9675,443,6,2023-07-19 10:56:35,1173753.9768218994,7469.19727057101,27.262953422866698,11.92754212250418,15.335411300362518,14,18,2257,6510,437.0,54.0,161.21428571428572,141.37648752352632,1304.0,54.0,361.6666666666667,457.1284769563634,1304,54,273.96875,369.02087376385293,136176.4052734375,280,360,20,8,37863.03151038385,305608.98780822754,0.0,80263.99155856257,1019903.8982391357,306693.07708740234,51.975250244140625,78454.14601839505,108364.73737123744,965579.0328979492,313849.92599487305,0.0,56798.76664105584,101380.99484069685,0,0,0,0,1,0,0,0,0,0,0,1.2857142857142858,273.96875,64240,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,4.0,4748.0,5.0,2144845.5152696557,9514837.741041567,161.21428571428572,361.6666666666667,0,14,18,2257,6510
192.168.50.164,52.198.247.96,9383,443,6,2023-07-19 10:56:40,130037.06932067871,19909.70738978576,30.760459466644665,15.380229733322333,15.380229733322333,2,2,1894,695,1304.0,590.0,947.0,357.0,641.0,54.0,347.5,293.5,1304,54,647.25,443.4475025298936,196645.6875,40,40,20,2,43345.68977355957,123492.00248718262,169.0387725830078,56728.624521774735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,647.25,258,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,347.5,0,2,2,1894,695
192.168.50.164,192.168.50.200,64480,53,17,2023-07-19 10:56:41,47318.93539428711,5198.764468181589,42.26637779009422,21.13318889504711,21.13318889504711,1,1,75,171,75.0,75.0,75.0,0.0,171.0,171.0,171.0,0.0,171,75,123.0,48.0,2304.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,171.0,0,1,1,75,171
192.168.50.164,192.168.50.200,51818,53,17,2023-07-19 10:56:41,47555.92346191406,4205.574940841455,42.05574940841455,21.027874704207274,21.027874704207274,1,1,75,125,75.0,75.0,75.0,0.0,125.0,125.0,125.0,0.0,125,75,100.0,25.0,625.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,125.0,0,1,1,75,125
192.168.50.164,142.251.12.138,9676,443,6,2023-07-19 10:56:41,1049206.9721221924,7556.183108433149,24.780620688605183,12.390310344302591,12.390310344302591,13,13,5189,2739,1304.0,54.0,399.15384615384613,449.44407475386845,823.0,54.0,210.69230769230768,245.06714452460534,1304,54,304.9230769230769,374.0432845249662,139908.37869822484,260,260,20,9,41968.278884887695,302990.9133911133,0.0,95025.90896359642,822031.0211181641,303607.9406738281,14.066696166992188,68502.58509318034,118558.12946505524,824341.0587310791,307445.0492858887,0.0,68695.08822758992,119438.17591205436,0,0,0,0,1,0,0,0,0,0,0,1.0,304.9230769230769,64240,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,6.0,1168.0,4.0,8656716.273022752,6085648.536645963,399.15384615384613,210.69230769230768,0,13,13,5189,2739
